"logitHopeless","laggedvol","npshareofm","magnitude","experience","elec_sys","compensatory","federal","presidential","eth_ling85","CountryDistrict","country","logitSF","wastage","enplosing","logitWastage","experience2"
-3.17805385363101,0.615000009536743,0.727272748947144,11,4,"PR",FALSE,0,1,0.219999998807907,"BulgariaZ","Bulgaria",-0.693147135856461,0.0700000002980232,3.76923084259033,-2.58668933952001,4
-1.36147921549199,0.0842500254511833,0,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaABBOTSFORD","Canada",1.46331594244657,0.366800010204315,1.91863858699799,-0.545969543689245,16
-2.04853986021021,0.310499995946884,2,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",-1.58529557548672,0.434700012207031,2.44513940811157,-0.262700376011093,16
-1.305147328436,0.038500003516674,4,1,17,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",-0.575103451358284,0.546299993991852,2.72303247451782,0.185732064491306,17
-1.77598194079199,0.109499990940094,1,1,18,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",-1.57466081103487,0.489300012588501,3.33748888969421,-0.0428064849814458,18
-1.38504478977531,0.222550004720688,2,1,19,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",-0.91554135656791,0.480399996042252,3.47586917877197,-0.078440210445972,19
-1.6456332990067,0.541450023651123,0,1,20,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",0.469632545122527,0.424500018358231,1,-0.3043271472642,20
-1.482169159718,0.23860003054142,1,1,21,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",-0.180777125782061,0.54119998216629,1.27950215339661,0.16517443921892,21
-1.42614530715632,0.229700013995171,0,1,22,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI","Canada",-0.157003735543811,0.562600016593933,1.27350771427155,0.251720855245832,22
-0.783806924956339,0.224900007247925,1,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaABITIBI--TÉMISCAMINGUE","Canada",2.3529613579763,0.520799994468689,2.16459798812866,0.0832480219295203,16
-2.11966637736752,0.290899991989136,1,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIA","Canada",-1.11250780708178,0.540499985218048,1,0.162355635765214,16
-1.56731146769833,0.0716999918222427,1,1,17,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIA","Canada",-0.76242129703823,0.470600008964539,1.98078441619873,-0.117735777517175,17
-1.35471865608568,0.117299973964691,0,1,18,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIA","Canada",0.140884268293654,0.4966000020504,1.57274866104126,-0.01360020142517,18
-1.47225570725902,0.408649981021881,3,1,19,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIA","Canada",-0.923401709962397,0.571099996566772,2.32410836219788,0.286340520131648,19
-1.82780468837877,0.131699994206429,0,1,20,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIA","Canada",-0.923037153376083,0.481400012969971,1.71465289592743,-0.0744342958038157,20
-1.79304337814448,0.0896999910473824,0,1,21,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIA","Canada",-0.701052392622026,0.427699983119965,1.80950891971588,-0.291241383144273,21
-1.88951303947233,0.345599979162216,1,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIE--BATHURST","Canada",-1.31101614609978,0.533999979496002,1.83247148990631,0.136210122437553,16
-1.86690710845451,0.132750019431114,2,1,17,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIE--BATHURST","Canada",-0.686268030858784,0.460599988698959,1.42650699615479,-0.157927468805655,17
-1.42486521626231,0.140250012278557,2,1,18,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIE--BATHURST","Canada",0.19665864547125,0.500999987125397,1.31061327457428,0.00399995383472805,18
-1.35226700241994,0.0649000033736229,0,1,19,"SMD",FALSE,1,0,0.769999980926514,"CanadaACADIE--BATHURST","Canada",1.70205472387824,0.424699991941452,1.21430957317352,-0.303508639532263,19
-1.54161926814034,0.118250004947186,2,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",0.619481910371066,0.325199991464615,2.19660615921021,-0.729976011893492,16
-1.62439236538059,0.137699976563454,4,1,17,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",-1.00629769146844,0.575500011444092,2.07393646240234,0.304327269255004,17
-1.88601071898035,0.314099997282028,4,1,18,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",-1.31796935396391,0.549399971961975,2.10963487625122,0.198246632405372,18
-1.45196072107371,0.248999997973442,0,1,19,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",0.0371463091119327,0.50739997625351,1.35287833213806,0.0296020664719737,19
-1.82529275770757,0.15344999730587,4,1,20,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",-1.54207852571915,0.46110001206398,3.68537402153015,-0.155915037177007,20
-1.73538555102427,0.0834499970078468,2,1,21,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",-1.73032930427662,0.562399983406067,3.05006051063538,0.250908021962791,21
-1.16092086725782,0.168650016188622,0,1,22,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",-0.711733631592033,0.610899984836578,2.51226592063904,0.451096835873266,22
-1.27091886298551,0.0971999987959862,0,1,23,"SMD",FALSE,1,0,0.769999980926514,"CanadaAHUNTSIC","Canada",-1.00278716368316,0.605099976062775,2.4687876701355,0.426761065160635,23
-1.54921275139563,0.0110999792814255,1,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaAJAX--PICKERING","Canada",-1.15672876615744,0.554700016975403,2.25313138961792,0.21967928345766,16
-0.757910953660305,0.187800019979477,1,1,16,"SMD",FALSE,1,0,0.769999980926514,"CanadaALFRED-PELLAN","Canada",0.222989888871242,0.611800014972687,2.42934274673462,0.454884824024584,16
